track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
4Avnu5FR70qWD9VxandTWe,Masters of War,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,Masters of War,52,2021-05-28,0.41,0.992,2,-5.978,1,0.095,4.43e-05,0.878,0.121,0.104,123.933,audio_features,4Avnu5FR70qWD9VxandTWe,spotify:track:4Avnu5FR70qWD9VxandTWe,https://api.spotify.com/v1/tracks/4Avnu5FR70qWD9VxandTWe,https://api.spotify.com/v1/audio-analysis/4Avnu5FR70qWD9VxandTWe,274203,4,heavy_metal
12frB4w7ukdn1hzfBiWRjq,Demons Are A Girl's Best Friend,Powerwolf,5HFkc3t0HYETL4JeEbDB1v,Demons Are A Girl's Best Friend,32,2021-06-09,0.455,0.983,1,-4.65,0,0.0738,0.000669,1.18e-05,0.15,0.313,143.009,audio_features,12frB4w7ukdn1hzfBiWRjq,spotify:track:12frB4w7ukdn1hzfBiWRjq,https://api.spotify.com/v1/tracks/12frB4w7ukdn1hzfBiWRjq,https://api.spotify.com/v1/audio-analysis/12frB4w7ukdn1hzfBiWRjq,217600,4,heavy_metal
46HFTyFqLMzSye98Arqa98,PvP,Amaranthe,2KaW48xlLnXC2v8tvyhWsa,PvP,58,2021-11-12,0.436,0.963,7,-6.861,1,0.0826,5.13e-05,0.0,0.138,0.515,169.921,audio_features,46HFTyFqLMzSye98Arqa98,spotify:track:46HFTyFqLMzSye98Arqa98,https://api.spotify.com/v1/tracks/46HFTyFqLMzSye98Arqa98,https://api.spotify.com/v1/audio-analysis/46HFTyFqLMzSye98Arqa98,179093,4,heavy_metal
7tcBbo9I71WtmLAuzha5mN,Koolaid,Accept,3JDIAtVrJdQ7GFOX26LYpv,The Rise of Chaos,0,2017-08-04,0.545,0.92,11,-4.232,1,0.0306,0.000446,0.0669,0.375,0.332,129.032,audio_features,7tcBbo9I71WtmLAuzha5mN,spotify:track:7tcBbo9I71WtmLAuzha5mN,https://api.spotify.com/v1/tracks/7tcBbo9I71WtmLAuzha5mN,https://api.spotify.com/v1/audio-analysis/7tcBbo9I71WtmLAuzha5mN,298893,4,heavy_metal
1bqxO1wuMODj6x7fiCCovB,Am I Evil?,Diamond Head,3z3KnhKZObj216IgfHYGVf,Am I Evil?,43,2020-10-30,0.242,0.973,8,-4.739,1,0.148,2.57e-05,0.82,0.121,0.369,148.095,audio_features,1bqxO1wuMODj6x7fiCCovB,spotify:track:1bqxO1wuMODj6x7fiCCovB,https://api.spotify.com/v1/tracks/1bqxO1wuMODj6x7fiCCovB,https://api.spotify.com/v1/audio-analysis/1bqxO1wuMODj6x7fiCCovB,505147,4,heavy_metal
4ug7b6iy2tYn3OryBRrGkH,One Night in Tokyo,Beast In Black,0rEuaTPLMhlViNCJrg3NEH,One Night in Tokyo,0,2021-10-01,0.469,0.977,4,-5.458,1,0.0558,1.25e-05,0.691,0.045,0.727,127.971,audio_features,4ug7b6iy2tYn3OryBRrGkH,spotify:track:4ug7b6iy2tYn3OryBRrGkH,https://api.spotify.com/v1/tracks/4ug7b6iy2tYn3OryBRrGkH,https://api.spotify.com/v1/audio-analysis/4ug7b6iy2tYn3OryBRrGkH,187016,4,heavy_metal
4Ytkv0PncFeYbkJ58N9J3I,Where Angels Fear to Fly,Battle Beast,7k5jeohQCF20a8foBD9ize,Where Angels Fear to Fly,9,2022-01-07,0.491,0.933,9,-6.283,0,0.0484,1.18e-05,0.000134,0.221,0.426,90.007,audio_features,4Ytkv0PncFeYbkJ58N9J3I,spotify:track:4Ytkv0PncFeYbkJ58N9J3I,https://api.spotify.com/v1/tracks/4Ytkv0PncFeYbkJ58N9J3I,https://api.spotify.com/v1/audio-analysis/4Ytkv0PncFeYbkJ58N9J3I,236327,4,heavy_metal
4ULLeYucILYkHX1kgEYtnt,Teutonic Order,Herman Frank,5abLJHuEe2B7rsyh1eOCtn,Teutonic Order,31,2021-05-07,0.391,0.96,1,-4.402,1,0.0533,5.91e-06,0.178,0.209,0.445,176.001,audio_features,4ULLeYucILYkHX1kgEYtnt,spotify:track:4ULLeYucILYkHX1kgEYtnt,https://api.spotify.com/v1/tracks/4ULLeYucILYkHX1kgEYtnt,https://api.spotify.com/v1/audio-analysis/4ULLeYucILYkHX1kgEYtnt,298683,4,heavy_metal
1UR4uh8g1YO3RxK4QBFf1m,Get in the Ring,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,Get in the Ring,57,2022-06-02,0.511,0.993,6,-6.551,0,0.0883,0.000194,0.00648,0.449,0.105,134.989,audio_features,1UR4uh8g1YO3RxK4QBFf1m,spotify:track:1UR4uh8g1YO3RxK4QBFf1m,https://api.spotify.com/v1/tracks/1UR4uh8g1YO3RxK4QBFf1m,https://api.spotify.com/v1/audio-analysis/1UR4uh8g1YO3RxK4QBFf1m,264880,4,heavy_metal
28aQT80RVsVsD1X98WCew1,Archangel,Amaranthe,2KaW48xlLnXC2v8tvyhWsa,Archangel,0,2020-09-18,0.407,0.967,0,-7.104,1,0.0666,0.000316,0.00142,0.089,0.227,180.027,audio_features,28aQT80RVsVsD1X98WCew1,spotify:track:28aQT80RVsVsD1X98WCew1,https://api.spotify.com/v1/tracks/28aQT80RVsVsD1X98WCew1,https://api.spotify.com/v1/audio-analysis/28aQT80RVsVsD1X98WCew1,203373,4,heavy_metal
