track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert vs. The World,75,2016-05-27,0.795,0.568,5,-7.817,0,0.142,0.0541,0.0,0.108,0.478,136.173,audio_features,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944,4,hiphop
2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM,Flockaveli,63,2010-10-01,0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,audio_features,2e9EZ2V5QGGZPMJacO3y0Y,spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/tracks/2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/audio-analysis/2e9EZ2V5QGGZPMJacO3y0Y,250493,4,hiphop
4cg1yakyRSIOjxKM2I7J1q,Digits,Young Thug,50co4Is1HCEo8bhOyUWKpn,Slime Season 3,68,2016-03-25,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.116,0.294,131.932,audio_features,4cg1yakyRSIOjxKM2I7J1q,spotify:track:4cg1yakyRSIOjxKM2I7J1q,https://api.spotify.com/v1/tracks/4cg1yakyRSIOjxKM2I7J1q,https://api.spotify.com/v1/audio-analysis/4cg1yakyRSIOjxKM2I7J1q,176387,4,hiphop
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,20sxb77xiYeusSH8cVdatc,Championships,80,2018-11-30,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,hiphop
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,6oMuImdp5ZcFhWP0ESe6mG,Culture II,78,2018-01-26,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4,hiphop
4qikXelSRKvoCqFcHLB2H2,Mercy,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Mercy,74,2012-01-01,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,audio_features,4qikXelSRKvoCqFcHLB2H2,spotify:track:4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2,https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2,329320,4,hiphop
38844QuZDlnt44uHPrSA3S,Oh Okay (feat. Young Thug & Lil Baby),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Drip Season 3 (Deluxe),67,2018-02-02,0.889,0.516,8,-8.852,1,0.327,0.372,0.0,0.0926,0.732,140.005,audio_features,38844QuZDlnt44uHPrSA3S,spotify:track:38844QuZDlnt44uHPrSA3S,https://api.spotify.com/v1/tracks/38844QuZDlnt44uHPrSA3S,https://api.spotify.com/v1/audio-analysis/38844QuZDlnt44uHPrSA3S,199012,4,hiphop
1shcX6tiTCzNcJ3dfuf3kM,I'm On One,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,I'm On One,43,2011-01-01,0.428,0.819,7,-3.448,1,0.307,0.0512,1.2e-06,0.196,0.429,149.926,audio_features,1shcX6tiTCzNcJ3dfuf3kM,spotify:track:1shcX6tiTCzNcJ3dfuf3kM,https://api.spotify.com/v1/tracks/1shcX6tiTCzNcJ3dfuf3kM,https://api.spotify.com/v1/audio-analysis/1shcX6tiTCzNcJ3dfuf3kM,298867,4,hiphop
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),21 Savage,1URnnhqYAYcrqrcwql10ft,Savage Mode,72,2016-07-15,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,258880,4,hiphop
712uvW1Vezq8WpQi38v2L9,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city (Deluxe)",70,2012,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,audio_features,712uvW1Vezq8WpQi38v2L9,spotify:track:712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9,310720,4,hiphop
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,17lzZA2AlOHwCwFALHttmp,Pretty Girls Like Trap Music,71,2017-06-16,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,audio_features,6H0AwSQ20mo62jGlPGB8S6,spotify:track:6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/tracks/6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/audio-analysis/6H0AwSQ20mo62jGlPGB8S6,210200,4,hiphop
3TXy6nchgKeYlVwOKNk9lE,100 Shots,Young Dolph,3HiuzBlSW7pGDXlSFMhO2g,Bulletproof,67,2017-04-01,0.798,0.668,8,-5.244,1,0.25,0.135,4.6e-06,0.0583,0.154,134.006,audio_features,3TXy6nchgKeYlVwOKNk9lE,spotify:track:3TXy6nchgKeYlVwOKNk9lE,https://api.spotify.com/v1/tracks/3TXy6nchgKeYlVwOKNk9lE,https://api.spotify.com/v1/audio-analysis/3TXy6nchgKeYlVwOKNk9lE,264819,4,hiphop
2n5gVJ9fzeX2SSWlLQuyS9,Fight Night,Migos,6oMuImdp5ZcFhWP0ESe6mG,No Label II,41,2014-06-03,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,audio_features,2n5gVJ9fzeX2SSWlLQuyS9,spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,https://api.spotify.com/v1/tracks/2n5gVJ9fzeX2SSWlLQuyS9,https://api.spotify.com/v1/audio-analysis/2n5gVJ9fzeX2SSWlLQuyS9,216248,4,hiphop
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,3TVXtAsR1Inumwj472S9r4,The Best In The World Pack,78,2019-06-15,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,audio_features,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4,hiphop
2b5scDVCDxVsLalecDLAo2,MIDDLE CHILD,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Revenge Of The Dreamers III,52,2019-07-05,0.84,0.484,8,-6.899,1,0.241,0.192,0.0,0.282,0.512,126.023,audio_features,2b5scDVCDxVsLalecDLAo2,spotify:track:2b5scDVCDxVsLalecDLAo2,https://api.spotify.com/v1/tracks/2b5scDVCDxVsLalecDLAo2,https://api.spotify.com/v1/audio-analysis/2b5scDVCDxVsLalecDLAo2,213000,4,hiphop
2hVtGnJeHOo0EqjzYXNFg5,Hussle & Motivate,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Victory Lap,64,2018-02-16,0.836,0.779,7,-3.829,1,0.0519,0.00369,0.000173,0.58,0.555,119.908,audio_features,2hVtGnJeHOo0EqjzYXNFg5,spotify:track:2hVtGnJeHOo0EqjzYXNFg5,https://api.spotify.com/v1/tracks/2hVtGnJeHOo0EqjzYXNFg5,https://api.spotify.com/v1/audio-analysis/2hVtGnJeHOo0EqjzYXNFg5,258520,4,hiphop
2L8fevaAigB9yXn5psMR3R,Roll in Peace (feat. XXXTENTACION),Kodak Black,46SHBwWsqBkxI7EeeBEQG7,Project Baby 2: All Grown Up (Deluxe Edition),50,2017-11-24,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,audio_features,2L8fevaAigB9yXn5psMR3R,spotify:track:2L8fevaAigB9yXn5psMR3R,https://api.spotify.com/v1/tracks/2L8fevaAigB9yXn5psMR3R,https://api.spotify.com/v1/audio-analysis/2L8fevaAigB9yXn5psMR3R,213132,4,hiphop
3sA7HKGzcKTVscdiTCrWpX,Outside Today,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Until Death Call My Name (Reloaded),68,2018-06-29,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,audio_features,3sA7HKGzcKTVscdiTCrWpX,spotify:track:3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/tracks/3sA7HKGzcKTVscdiTCrWpX,https://api.spotify.com/v1/audio-analysis/3sA7HKGzcKTVscdiTCrWpX,129105,4,hiphop
75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,A Love Letter To You 3,77,2018-11-09,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4,hiphop
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,AT.LONG.LAST.A$AP,70,2015-05-26,0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,audio_features,1j6kDJttn6wbVyMaM42Nxm,spotify:track:1j6kDJttn6wbVyMaM42Nxm,https://api.spotify.com/v1/tracks/1j6kDJttn6wbVyMaM42Nxm,https://api.spotify.com/v1/audio-analysis/1j6kDJttn6wbVyMaM42Nxm,126960,4,hiphop
0z5ZPs57J2KERwM1tBM2GF,6 Foot 7 Foot,Lil Wayne,55Aa2cqylxrFIXC767Z865,Tha Carter IV (Deluxe),4,2011-01-01,0.365,0.751,2,-5.429,1,0.304,0.000707,0.0,0.318,0.604,79.119,audio_features,0z5ZPs57J2KERwM1tBM2GF,spotify:track:0z5ZPs57J2KERwM1tBM2GF,https://api.spotify.com/v1/tracks/0z5ZPs57J2KERwM1tBM2GF,https://api.spotify.com/v1/audio-analysis/0z5ZPs57J2KERwM1tBM2GF,248587,4,hiphop
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,Meet The Woo,83,2019-07-26,0.548,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,audio_features,79s5XnCN4TJKTVMSmOx8Ep,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4,hiphop
14X1WxiHXdVRJ99cMCBzOE,How I Move (feat. Lil Baby),Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,LOVE FOR GUALA,66,2019-11-22,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,audio_features,14X1WxiHXdVRJ99cMCBzOE,spotify:track:14X1WxiHXdVRJ99cMCBzOE,https://api.spotify.com/v1/tracks/14X1WxiHXdVRJ99cMCBzOE,https://api.spotify.com/v1/audio-analysis/14X1WxiHXdVRJ99cMCBzOE,224916,4,hiphop
2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,0,2018-06-29,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,audio_features,2Vx8E3K5icPZR7OCklWBXX,spotify:track:2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/tracks/2Vx8E3K5icPZR7OCklWBXX,https://api.spotify.com/v1/audio-analysis/2Vx8E3K5icPZR7OCklWBXX,238613,4,hiphop
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Trap Lord,70,2013-08-19,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009,audio_features,7xVLFuuYdAvcTfcP3IG3dS,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,283693,4,hiphop
7DTlsMOQjGysXHpwwpHuPl,Lifestyle,Rich Gang,6h2J3dxLnTyURwIUBumKog,Lifestyle,69,2014-06-05,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,audio_features,7DTlsMOQjGysXHpwwpHuPl,spotify:track:7DTlsMOQjGysXHpwwpHuPl,https://api.spotify.com/v1/tracks/7DTlsMOQjGysXHpwwpHuPl,https://api.spotify.com/v1/audio-analysis/7DTlsMOQjGysXHpwwpHuPl,269693,4,hiphop
0wbnC9AUenxp613TYaJsGK,Narcos,Migos,6oMuImdp5ZcFhWP0ESe6mG,Culture II,72,2018-01-26,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,audio_features,0wbnC9AUenxp613TYaJsGK,spotify:track:0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,255379,4,hiphop
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,6AUl0ykLLpvTktob97x9hO,My Moment,72,2017-04-07,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,audio_features,3muBQDekYAg7jm6hDu6R0Z,spotify:track:3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/tracks/3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/audio-analysis/3muBQDekYAg7jm6hDu6R0Z,254694,4,hiphop
6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,5f7VJjfbwm532GiveGC0ZK,Drip Harder,71,2018-10-05,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,audio_features,6wWaVoUOzLQJHd3bWAUpdZ,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,194732,4,hiphop
