track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,718COspgdWOnwOFpJHRZHS,This One's for You Too (Deluxe Edition),79,2018-06-01,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,audio_features,2rxQMGVafnNaRaXlRMWPde,spotify:track:2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,193200,4,country
0yD66650JxhqKbW76C2qCo,Country Girl (Shake It For Me),Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Tailgates & Tanlines,38,2011-08-09,0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,audio_features,0yD66650JxhqKbW76C2qCo,spotify:track:0yD66650JxhqKbW76C2qCo,https://api.spotify.com/v1/tracks/0yD66650JxhqKbW76C2qCo,https://api.spotify.com/v1/audio-analysis/0yD66650JxhqKbW76C2qCo,225560,4,country
5JlH51YDYsGj2dyEJKKjcN,Alright,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,Learn To Live,71,2008-01-01,0.601,0.806,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87,audio_features,5JlH51YDYsGj2dyEJKKjcN,spotify:track:5JlH51YDYsGj2dyEJKKjcN,https://api.spotify.com/v1/tracks/5JlH51YDYsGj2dyEJKKjcN,https://api.spotify.com/v1/audio-analysis/5JlH51YDYsGj2dyEJKKjcN,231920,4,country
6E9V9TRlVOLjenGjHemzEH,Hard To Love,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,Hard 2 Love,69,2012-04-24,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,audio_features,6E9V9TRlVOLjenGjHemzEH,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/tracks/6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,224293,4,country
1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,Montevallo,73,2014-10-27,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,audio_features,1TwLKNsCnhi1HxbIi4bAW0,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/tracks/1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/audio-analysis/1TwLKNsCnhi1HxbIi4bAW0,190240,4,country
1yEwEiTpsaPhQi9lb5EVV4,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,6yJCxee7QumYr820xdIsjo,You Get What You Give (Deluxe),0,2010-09-20,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.61,90.987,audio_features,1yEwEiTpsaPhQi9lb5EVV4,spotify:track:1yEwEiTpsaPhQi9lb5EVV4,https://api.spotify.com/v1/tracks/1yEwEiTpsaPhQi9lb5EVV4,https://api.spotify.com/v1/audio-analysis/1yEwEiTpsaPhQi9lb5EVV4,203173,4,country
2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times...This Is How We Roll,73,2013-01-01,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,audio_features,2TR7A4ulH9R1PNwMyd8o8U,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,https://api.spotify.com/v1/tracks/2TR7A4ulH9R1PNwMyd8o8U,https://api.spotify.com/v1/audio-analysis/2TR7A4ulH9R1PNwMyd8o8U,220907,4,country
698eQRku24PIYPQPHItKlA,She Got the Best of Me,Luke Combs,718COspgdWOnwOFpJHRZHS,This One's for You Too (Deluxe Edition),77,2018-06-01,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4,country
4EpLU30bi1KNWkBTfgZkoK,Every Little Thing,Russell Dickerson,1E2AEtxaFaJtH0lO7kgNKw,Yours,0,2017-10-13,0.638,0.854,1,-4.664,1,0.11,0.216,0.0,0.0357,0.859,93.869,audio_features,4EpLU30bi1KNWkBTfgZkoK,spotify:track:4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/tracks/4EpLU30bi1KNWkBTfgZkoK,https://api.spotify.com/v1/audio-analysis/4EpLU30bi1KNWkBTfgZkoK,190640,4,country
56eGOeSsqdg3FLxdo83TwV,Rumor,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,73,2017-11-03,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,audio_features,56eGOeSsqdg3FLxdo83TwV,spotify:track:56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,198440,4,country
